l.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini,Cochlea
r Implant","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL MEDICINE,MEDICAL
ONCOLOGY,NEONATAL
AND
PAEDIATRICS,OPHTHALMO
LOGY,ORTHOPAEDICS,POLY
TRAUMA,RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY,COVID,Cochlear
Implant GP,TKR and THR"

Kmc Hospital  New,"Dakshina
Kannada","MANGAL
ORE",Mysore,Private,"Kmc Hospital Dr B R
Ambedkar Circle
Mangalore 575001",8242444590,"info@kmch
ospitalsman
galore.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY,COVID"

"Mangalore Institute Of
Oncology","Dakshina
Kannada","MANGAL
ORE",Mysore,Private,"Mangalore Institute Of
Oncology  Pumpwell
Mangalore 575002",8244249999,"mio_mangal
ore@rediff
mail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","MEDICAL
ONCOLOGY,RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY,UROLOGY"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Benaka Health Centre,"Dakshina
Kannada","BELTHAN
GADI",Mysore,Private,"Benaka Health Centre
Near Ernodi Bridge Main
Road Ujire 574240",856236742,"benaka.healt
h@gmail.co
m","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL
MEDICINE,OPHTHALMOLOG
Y,ORTHOPAEDICS,UROLOG
Y,COVID"

"Pragathi Speciality
Hospital","Dakshina
Kannada",PUTTUR,Mysore,Private,"Pragathi Speciality
Hospital  Main Road
Bolwar  Puttur 574201",8251231026,"pragathihos
pital326@g
mail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,GENERAL
MEDICINE,POLYTRAUMA,U
ROLOGY,COVID"

"Shri Dharmasthala
Manjunatheshwara
Hospital Ujire SDM
Hospital","Dakshina
Kannada","BELTHAN
GADI",Mysore,Private,"Shri Dharmasthala
Manjunatheshwara
Hospital Ujire Opp Post
Office Charmadi Road
Ujire 574240",8256237611,"sdmhuinsur
ance@gmail
.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL
MEDICINE,ORTHOPAEDICS,
UROLOGY,COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Benaka Health Centre,"Dakshina
Kannada","BELTHAN
GADI",Mysore,Private,"Benaka Health Centre
Near Ernodi Bridge Main
Road Ujire 574240",856236742,"benaka.healt
h@gmail.co
m","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL
MEDICINE,OPHTHALMOLOG
Y,ORTHOPAEDICS,UROLOG
Y,COVID"

"Pragathi Speciality
Hospital","Dakshina
Kannada",PUTTUR,Mysore,Private,"Pragathi Speciality
Hospital  Main Road
Bolwar  Puttur 574201",8251231026,"pragathihos
pital326@g
mail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,GENERAL
MEDICINE,POLYTRAUMA,U
ROLOGY,COVID"

"Shri Dharmasthala
Manjunatheshwara
Hospital Ujire SDM
Hospital","Dakshina
Kannada","BELTHAN
GADI",Mysore,Private,"Shri Dharmasthala
Manjunatheshwara
Hospital Ujire Opp Post
Office Charmadi Road
Ujire 574240",8256237611,"sdmhuinsur
ance@gmail
.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL
MEDICINE,ORTHOPAEDICS,
UROLOGY,COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Somayaji Hospital,"Dakshina
Kannada",BANTWAL,Mysore,Private,"Somayaji Hospital PO
Jodumarga  Bantwal
Taluk Bantwal 574219",8255232268,"somayajihos
pital@gmail
.com","Ayushman Bharat -
Arogya Karnataka","ENT,UROLOGY,COVID"

"Omega Hospital Pvt Ltd
Mangalore","Dakshina
Kannada","MANGAL
ORE",Mysore,Private,"Omega Hospital Pvt Ltd
Mangalore Mahaveer
Circle  Kankanady
Mangalore 575002",8242430000,"samcoomeg
a@gmail.co
m","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,CARDIOLO
GY,CARDIOTHORACIC
SURGERY,CARDIOVASCULA
R SURGERY,ENT,GENERAL
MEDICINE,NEUROSURGERY,
ORTHOPAEDICS,POLYTRAU
MA,UROLOGY,SURGICAL
GASTROENTEROLOGY,COVI
D"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Somayaji Hospital,"Dakshina
Kannada",BANTWAL,Mysore,Private,"Somayaji Hospital PO
Jodumarga  Bantwal
Taluk Bantwal 574219",8255232268,"somayajihos
pital@gmail
.com","Ayushman Bharat -
Arogya Karnataka","ENT,UROLOGY,COVID"

"Omega Hospital Pvt Ltd
Mangalore","Dakshina
Kannada","MANGAL
ORE",Mysore,Private,"Omega Hospital Pvt Ltd
Mangalore Mahaveer
Circle  Kankanady
Mangalore 575002",8242430000,"samcoomeg
a@gmail.co
m","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,CARDIOLO
GY,CARDIOTHORACIC
SURGERY,CARDIOVASCULA
R SURGERY,ENT,GENERAL
MEDICINE,NEUROSURGERY,
ORTHOPAEDICS,POLYTRAU
MA,UROLOGY,SURGICAL
GASTROENTEROLOGY,COVI
D"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Unity Hospital Unit Of
UCHS","Dakshina
Kannada","MANGAL
ORE",Mysore,Private,"PO Box 535 Kankanady
Falnir Road
Mangalore575002",8244245555,"info@unityh
ospital.in","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini,Organ
Transplantion,Hutti
Suvarna Arogya
Yojane","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY,GENERAL
MEDICINE,ORTHOPAEDICS,
UROLOGY,KIDNEY
TRANSPLANT,COVID"

"SSM Multispeciality
Hospital Pvt Ltd",Hassan,HASSAN,Mysore,Private,"Ssm Hospital Shankar
Mutt Road KR Puram
Hassan 573201",9886521748,"samcossmha
ssan@gmail
.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,BURNS,DENTAL
AND ORAL AND
MAXILLOFACIAL
SURGERY,ENT,NEONATAL
AND
PAEDIATRICS,NEUROSURGE
RY,ORTHOPAEDICS,POLYTR
AUMA,UROLOGY,SURGICAL
GASTROENTEROLOGY,PLAS
TIC & RECONSTRUCTIVE
SURGERY,COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Unity Hospital Unit Of
UCHS","Dakshina
Kannada","MANGAL
ORE",Mysore,Private,"PO Box 535 Kankanady
Falnir Road
Mangalore575002",8244245555,"info@unityh
ospital.in","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini,Organ
Transplantion,Hutti
Suvarna Arogya
Yojane","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY,GENERAL
MEDICINE,ORTHOPAEDICS,
UROLOGY,KIDNEY
TRANSPLANT,COVID"

"SSM Multispeciality
Hospital Pvt Ltd",Hassan,HASSAN,Mysore,Private,"Ssm Hospital Shankar
Mutt Road KR Puram
Hassan 573201",9886521748,"samcossmha
ssan@gmail
.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,BURNS,DENTAL
AND ORAL AND
MAXILLOFACIAL
SURGERY,ENT,NEONATAL
AND
PAEDIATRICS,NEUROSURGE
RY,ORTHOPAEDICS,POLYTR
AUMA,UROLOGY,SURGICAL
GASTROENTEROLOGY,PLAS
TIC & RECONSTRUCTIVE
SURGERY,COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Janapriya Indiana Heart
Lifeline",Hassan,HASSAN,Mysore,Private,"Janapriya Indiana Heart
Lifeline  4Th Floor
Janapriya Hospital
Shankar Mutt Road  2Nd
Cross  Opp To
Ayyappaswamy Temple
Hassan 573201",9164468305,"jpindianahe
artlifeline@
gmail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Janapriya Indiana Heart
Lifeline",Hassan,HASSAN,Mysore,Private,"Janapriya Indiana Heart
Lifeline  4Th Floor
Janapriya Hospital
Shankar Mutt Road  2Nd
Cross  Opp To
Ayyappaswamy Temple
Hassan 573201",9164468305,"jpindianahe
artlifeline@
gmail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Mangala Hospital,Hassan,HASSAN,Mysore,Private,"Mangala Hospital
Sampige Road K R Puram
573201",9449828474,"tpa.mangala
hospital@g
mail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini,Organ
Transplantion,Rash
triya Bal Swasthya
Karyakram","GENERAL
SURGERY,CARDIOLOGY,CA
RDIOTHORACIC
SURGERY,CARDIOVASCULA
R SURGERY,DENTAL AND
ORAL AND
MAXILLOFACIAL
SURGERY,ENT,MEDICAL
ONCOLOGY,NEONATAL
AND
PAEDIATRICS,NEUROSURGE
RY,OPHTHALMOLOGY,ORT
HOPAEDICS,POLYTRAUMA,
RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY,UROLOGY,SUR
GICAL
GASTROENTEROLOGY,KIDN
EY
TRANSPLANT,COVID,RIRS
procedure"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Mangala Hospital,Hassan,HASSAN,Mysore,Private,"Mangala Hospital
Sampige Road K R Puram
573201",9449828474,"tpa.mangala
hospital@g
mail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini,Organ
Transplantion,Rash
triya Bal Swasthya
Karyakram","GENERAL
SURGERY,CARDIOLOGY,CA
RDIOTHORACIC
SURGERY,CARDIOVASCULA
R SURGERY,DENTAL AND
ORAL AND
MAXILLOFACIAL
SURGERY,ENT,MEDICAL
ONCOLOGY,NEONATAL
AND
PAEDIATRICS,NEUROSURGE
RY,OPHTHALMOLOGY,ORT
HOPAEDICS,POLYTRAUMA,
RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY,UROLOGY,SUR
GICAL
GASTROENTEROLOGY,KIDN
EY
TRANSPLANT,COVID,RIRS
procedure"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Janatha Hospital And
Research Center",Hassan,HASSAN,Mysore,Private,"Janatha Hospital And
Research Center  R C
Road Hassan 573201",8277819773,"janathhospit
al444@gma
il.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,NEON
ATAL AND
PAEDIATRICS,ORTHOPAEDI
CS,SURGICAL
ONCOLOGY,UROLOGY,COVI
D"

Nagesh Hospital,Hassan,"CHANNAR
AYAPATN
A",Mysore,Private,"Nagesh Hospital Mysore
Road Channarayapatna
573116",9448106208,"nageshhospi
tal@gmail.c
om","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL
MEDICINE,ORTHOPAEDICS,P
OLYTRAUMA,UROLOGY,CO
VID"

"Mani Super Speciality
Hospital And Research
Instit",Hassan,HASSAN,Mysore,Private,"Mani Super Speciality
Hospital And Research
Instit  Sampige Road  K R
Puram Hassan 573201",9743053200,"manispeciali
tyhospital@
gmail.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,GENERAL
MEDICINE,NEONATAL AND
PAEDIATRICS,COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Janatha Hospital And
Research Center",Hassan,HASSAN,Mysore,Private,"Janatha Hospital And
Research Center  R C
Road Hassan 573201",8277819773,"janathhospit
al444@gma
il.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,NEON
ATAL AND
PAEDIATRICS,ORTHOPAEDI
CS,SURGICAL
ONCOLOGY,UROLOGY,COVI
D"

Nagesh Hospital,Hassan,"CHANNAR
AYAPATN
A",Mysore,Private,"Nagesh Hospital Mysore
Road Channarayapatna
573116",9448106208,"nageshhospi
tal@gmail.c
om","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL
MEDICINE,ORTHOPAEDICS,P
OLYTRAUMA,UROLOGY,CO
VID"

"Mani Super Speciality
Hospital And Research
Instit",Hassan,HASSAN,Mysore,Private,"Mani Super Speciality
Hospital And Research
Instit  Sampige Road  K R
Puram Hassan 573201",9743053200,"manispeciali
tyhospital@
gmail.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,GENERAL
MEDICINE,NEONATAL AND
PAEDIATRICS,COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Manjunatha Hospital,Hassan,HASSAN,Mysore,Private,"Shankarmutt Road
Opposite SRS School  KR
Puram  Hassan 573201",9164505935,"manjunatha
hospital@g
mail.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,GENERAL
MEDICINE,ORTHOPAEDICS,
COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Manjunatha Hospital,Hassan,HASSAN,Mysore,Private,"Shankarmutt Road
Opposite SRS School  KR
Puram  Hassan 573201",9164505935,"manjunatha
hospital@g
mail.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,GENERAL
MEDICINE,ORTHOPAEDICS,
COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Archana Hospital,Mandya,MANDYA,Mysore,Private,"Archana Hospital K R
Road Ashok Nagar
Mandya 571401",8232224092,"ARCHANA
NURSING
HOME@Y
AHOO.IN","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,UROLOGY,RIRS
procedure"

"Mandya Ent Care Centre
And Hospital",Mandya,MANDYA,Mysore,Private,"Mandya Ent Care Centre
And Hospital Varun
Building G H Road 100Ft
Junction Ashok Nagar
Mandya Mandya 571401",8232221569,"mandyaentc
arecentre@g
mail.com","Ayushman Bharat -
Arogya Karnataka",ENT

Sanjo Hospital,Mandya,MANDYA,Mysore,Private,"Srinivasapura M C Road
Mandya 571404",9620720322,"sanjomandy
a@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL MEDICINE,NEONATAL
AND
PAEDIATRICS,NEUROSURGE
RY,OPHTHALMOLOGY,ORT
HOPAEDICS,UROLOGY,COVI
D"

Trinetra Eye Hospital,Mandya,MANDYA,Mysore,Private,"Trinetra Eye Hospital
1212 1 3Rd Cross Ashoka
Nagar mandya 571401",8232231234,"trinetraeyeh
ospital@yah
oo.co.in","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Archana Hospital,Mandya,MANDYA,Mysore,Private,"Archana Hospital K R
Road Ashok Nagar
Mandya 571401",8232224092,"ARCHANA
NURSING
HOME@Y
AHOO.IN","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,UROLOGY,RIRS
procedure"

"Mandya Ent Care Centre
And Hospital",Mandya,MANDYA,Mysore,Private,"Mandya Ent Care Centre
And Hospital Varun
Building G H Road 100Ft
Junction Ashok Nagar
Mandya Mandya 571401",8232221569,"mandyaentc
arecentre@g
mail.com","Ayushman Bharat -
Arogya Karnataka",ENT

Sanjo Hospital,Mandya,MANDYA,Mysore,Private,"Srinivasapura M C Road
Mandya 571404",9620720322,"sanjomandy
a@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL MEDICINE,NEONATAL
AND
PAEDIATRICS,NEUROSURGE
RY,OPHTHALMOLOGY,ORT
HOPAEDICS,UROLOGY,COVI
D"

Trinetra Eye Hospital,Mandya,MANDYA,Mysore,Private,"Trinetra Eye Hospital
1212 1 3Rd Cross Ashoka
Nagar mandya 571401",8232231234,"trinetraeyeh
ospital@yah
oo.co.in","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Amritakripa Charitable
Hospital",Mysuru,Mysore,Mysore,Private,"Amritakripa Charitable
Hospital  Opp 22Nd Cross
Roopanagar  Mysore
570026",9343110884,"ammasrama
krishna@g
mail.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL MEDICINE,NEONATAL
AND
PAEDIATRICS,ORTHOPAEDI
CS,COVID"

"Bibi Ayesha Milli
Hospital",Mysuru,Mysore,Mysore,Private,"Bibi Ayesha Milli
Hospital  242 Old Mysore
Bangalore Road
Subhashnagar Mysore
570015",8212497131,"bamhacc@g
mail.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,GENERAL
MEDICINE,NEONATAL AND
PAEDIATRICS,NEUROSURGE
RY,OPHTHALMOLOGY,ORT
HOPAEDICS,UROLOGY,COVI
D"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Amritakripa Charitable
Hospital",Mysuru,Mysore,Mysore,Private,"Amritakripa Charitable
Hospital  Opp 22Nd Cross
Roopanagar  Mysore
570026",9343110884,"ammasrama
krishna@g
mail.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL MEDICINE,NEONATAL
AND
PAEDIATRICS,ORTHOPAEDI
CS,COVID"

"Bibi Ayesha Milli
Hospital",Mysuru,Mysore,Mysore,Private,"Bibi Ayesha Milli
Hospital  242 Old Mysore
Bangalore Road
Subhashnagar Mysore
570015",8212497131,"bamhacc@g
mail.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,GENERAL
MEDICINE,NEONATAL AND
PAEDIATRICS,NEUROSURGE
RY,OPHTHALMOLOGY,ORT
HOPAEDICS,UROLOGY,COVI
D"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Brindavan Hospital,Mysuru,Mysore,Mysore,Private,"Brindavan Hospital  No
64  64 1 3Rd Cross
Jayalakshmipuram
Mysore 570012",8214000782,"brindavanho
spital.mysor
e@gmail.co
m","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","ENT,NEONATAL AND
PAEDIATRICS,NEUROSURGE
RY,ORTHOPAEDICS,UROLO
GY,COVID,TKR and THR,RIRS
procedure"

"Vivekananda Memorial
Hospital",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Private,"Hanchipura Road
Saraguru Mysore 571121",8228265412,"vmh@svym
.org.in","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,DENTAL
AND ORAL AND
MAXILLOFACIAL
SURGERY,ENT,GENERAL
MEDICINE,OPHTHALMOLOG
Y,ORTHOPAEDICS,COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Brindavan Hospital,Mysuru,Mysore,Mysore,Private,"Brindavan Hospital  No
64  64 1 3Rd Cross
Jayalakshmipuram
Mysore 570012",8214000782,"brindavanho
spital.mysor
e@gmail.co
m","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","ENT,NEONATAL AND
PAEDIATRICS,NEUROSURGE
RY,ORTHOPAEDICS,UROLO
GY,COVID,TKR and THR,RIRS
procedure"

"Vivekananda Memorial
Hospital",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Private,"Hanchipura Road
Saraguru Mysore 571121",8228265412,"vmh@svym
.org.in","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,DENTAL
AND ORAL AND
MAXILLOFACIAL
SURGERY,ENT,GENERAL
MEDICINE,OPHTHALMOLOG
Y,ORTHOPAEDICS,COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Shubhodaya Hospital,Mysuru,Mysore,Mysore,Private,"Shubhodaya Hospital  26
Dr Rajkumar Road Sri
Siddivinayaka Block
Teachers Layout Mysore
570011",8212570066,"shubhodaya
hospital@g
mail.com","Ayushman Bharat -
Arogya Karnataka","ORTHOPAEDICS,COVID"

Supriya Hospital,Mysuru,Mysore,Mysore,Private,"728New Street Hinkal
Mysuru 17",9538883911,"narengwd@
gmail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,ORTHO
PAEDICS,UROLOGY,COVID"

"Nagaraje Gowda
Memorial Hospital Phc",Mysuru,Mysore,Mysore,Private,"No45 46 Near Lions
School Hudco
Bannimantap  Opp To
Loyal World  Mysore",8214280777,"sunilka1777
@yahoo.co
m","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,GENERAL
MEDICINE,ORTHOPAEDICS,
COVID,Accident Victims"

Annapoorna eye Hospital,Mysuru,Mysore,Mysore,Private,"199 Sai padam New
Kantharaj urs Road
Sharadha devi nagara
Mysore",9845458658,"info@annap
oornaeyehos
pital.com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Sindhu Eye Hospital,Mysuru,Mysore,Mysore,Private,"6 Block 1 Madhuvana
Layout  Srirampura  2nd
Stage Mysore 570023",8212362458,"sindhueyeho
spital@yaho
o.in","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Shubhodaya Hospital,Mysuru,Mysore,Mysore,Private,"Shubhodaya Hospital  26
Dr Rajkumar Road Sri
Siddivinayaka Block
Teachers Layout Mysore
570011",8212570066,"shubhodaya
hospital@g
mail.com","Ayushman Bharat -
Arogya Karnataka","ORTHOPAEDICS,COVID"

Supriya Hospital,Mysuru,Mysore,Mysore,Private,"728New Street Hinkal
Mysuru 17",9538883911,"narengwd@
gmail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,ORTHO
PAEDICS,UROLOGY,COVID"

"Nagaraje Gowda
Memorial Hospital Phc",Mysuru,Mysore,Mysore,Private,"No45 46 Near Lions
School Hudco
Bannimantap  Opp To
Loyal World  Mysore",8214280777,"sunilka1777
@yahoo.co
m","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,GENERAL
MEDICINE,ORTHOPAEDICS,
COVID,Accident Victims"

Annapoorna eye Hospital,Mysuru,Mysore,Mysore,Private,"199 Sai padam New
Kantharaj urs Road
Sharadha devi nagara
Mysore",9845458658,"info@annap
oornaeyehos
pital.com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Sindhu Eye Hospital,Mysuru,Mysore,Mysore,Private,"6 Block 1 Madhuvana
Layout  Srirampura  2nd
Stage Mysore 570023",8212362458,"sindhueyeho
spital@yaho
o.in","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Bharath Hospital Institute
Of Oncology",Mysuru,Mysore,Mysore,Private,"Bharath Hospital Institute
Of Oncology 438 Outer
Ring Road Hebbal Mysore
570017",8214240602,"dr_msv@ya
hoo.co.in,sa
mcobharath
mys@gmail
.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","MEDICAL
ONCOLOGY,RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY"

"CAUVERY HEART
MULTI SPECIALTY
HOSPITAL",Mysuru,Mysore,Mysore,Private,"Cauvery Hospital
Teresian College Circle
Siddartha Nagar Mysore
570011",8214244000,"cauveryhosp
ital.corporat
e@gmail.co
m","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini,Rashtriy
a Bal Swasthya
Karyakram","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY,MEDICAL
ONCOLOGY,NEUROSURGER
Y,ORTHOPAEDICS,RADIATI
ON ONCOLOGY,SURGICAL
ONCOLOGY,UROLOGY,COVI
D,TKR and THR,RIRS
procedure"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Bharath Hospital Institute
Of Oncology",Mysuru,Mysore,Mysore,Private,"Bharath Hospital Institute
Of Oncology 438 Outer
Ring Road Hebbal Mysore
570017",8214240602,"dr_msv@ya
hoo.co.in,sa
mcobharath
mys@gmail
.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","MEDICAL
ONCOLOGY,RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY"

"CAUVERY HEART
MULTI SPECIALTY
HOSPITAL",Mysuru,Mysore,Mysore,Private,"Cauvery Hospital
Teresian College Circle
Siddartha Nagar Mysore
570011",8214244000,"cauveryhosp
ital.corporat
e@gmail.co
m","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini,Rashtriy
a Bal Swasthya
Karyakram","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY,MEDICAL
ONCOLOGY,NEUROSURGER
Y,ORTHOPAEDICS,RADIATI
ON ONCOLOGY,SURGICAL
ONCOLOGY,UROLOGY,COVI
